Телефон_new,total_orders,delivered_ratio,items,most_freq_order_size,cancel_ratio,return_ratio,revenue,margin,avg_order_value,recency_days,ДЕТСКОЕ ПИТАНИЕ,ЖЕНСКИЕ ШТУЧКИ,ИГРУШКИ,"КАНЦТОВАРЫ, КНИГИ, ДИСКИ",КОСМЕТИКА/ГИГИЕНА,КРУПНОГАБАРИТНЫЙ ТОВАР,ОБУВЬ,ПОДГУЗНИКИ,СОПУТСТВУЮЩИЕ ТОВАРЫ,"ТЕКСТИЛЬ, ТРИКОТАЖ",ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА,ТОВАРЫ ДЛЯ ЖИВОТНЫХ,ТОВАРЫ ДЛЯ КОРМЛЕНИЯ,CENTRAL,FAR EAST,NORTH,PRIVOLZIE,SIBERIA,SOUTH,SOUTHERN,URAL,delivery_pick point,delivery_другое,delivery_курьерская,delivery_самовывоз,delivery_сдэк
55575348-57495051564972,3,0.6666666666666666,15,6,0.0,0.0,29185.0,3104.17,14592.5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575452-56545256525178,3,0.6666666666666666,20,3,0.0,0.0,29151.0,2605.5299999999997,14575.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575555-55555249535074,5,0.6,10,2,0.0,0.0,29138.0,2339.06,9712.666666666666,36,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574853-48505250545576,4,1.0,78,2,0.5,0.0,29089.0,3999.35,7272.25,4,0.0,0.0,0.28205128205128205,0.1282051282051282,0.10256410256410256,0.11538461538461539,0.0,0.10256410256410256,0.0,0.15384615384615385,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574953-52565251485779,1,1.0,51,51,0.0,0.0,29036.0,755.2599999999999,29036.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575351-55485552555074,1,1.0,1,1,0.0,0.0,28990.0,5270.0,28990.0,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575057-50535050515570,1,1.0,2,2,0.0,0.0,28980.0,4465.0,28980.0,13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55574848-51575051505172,1,1.0,4,4,0.0,0.0,28885.0,4684.0,28885.0,3,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55574954-51525252565479,1,1.0,5,5,0.0,0.0,28882.0,3052.6,28882.0,4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575053-49535153525376,4,1.0,195,28,0.75,0.0,28851.0,7724.67,7212.75,9,0.7589743589743589,0.0,0.020512820512820513,0.010256410256410256,0.09230769230769231,0.005128205128205128,0.0,0.05128205128205128,0.0,0.035897435897435895,0.005128205128205128,0.0,0.020512820512820513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575054-52495449495178,4,1.0,61,3,0.25,0.0,28844.0,7556.33,7211.0,24,0.0,0.0,0.13114754098360656,0.0,0.06557377049180328,0.0,0.0,0.0,0.0,0.8032786885245902,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575651-51545149524975,2,0.5,20,20,0.0,0.0,28779.0,2278.23,28779.0,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575057-53574856565478,2,1.0,288,35,0.5,0.0,28761.0,4043.2,14380.5,19,0.7673611111111112,0.003472222222222222,0.06597222222222222,0.03819444444444445,0.04513888888888889,0.003472222222222222,0.0,0.010416666666666666,0.0,0.041666666666666664,0.006944444444444444,0.0,0.017361111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575054-49495655485476,3,1.0,372,5,0.0,0.0,28707.0,3761.56,9569.0,2,0.9758064516129032,0.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55574950-57574857535274,1,1.0,1,1,0.0,0.0,28689.0,0.0,28689.0,44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55575055-55565255565678,1,1.0,1,1,0.0,0.0,28689.0,0.0,28689.0,48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575050-54575350495074,1,1.0,10,10,0.0,0.0,28660.0,4779.68,28660.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55574854-54554955495179,3,1.0,15,1,0.3333333333333333,0.0,28659.0,2675.0099999999998,9553.0,4,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.13333333333333333,0.0,0.26666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574954-53544854495274,4,0.75,19,2,0.25,0.25,28640.0,3025.93,9546.666666666666,10,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.0,0.631578947368421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575449-51495257485771,2,1.0,2,1,0.0,0.0,28640.0,5919.0,14320.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55574852-50555353534979,1,1.0,1,1,0.0,0.0,28600.0,3176.0,28600.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575350-52545549575671,1,1.0,1,1,0.0,0.0,28518.0,0.0,28518.0,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575050-48545357494971,2,1.0,2,1,0.0,0.0,28498.0,0.0,14249.0,44,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575057-54515250534971,8,0.875,99,4,0.125,0.0,28496.0,2630.79,4070.8571428571427,14,0.494949494949495,0.0,0.0,0.050505050505050504,0.20202020202020202,0.04040404040404041,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.06060606060606061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
55575055-54535651525172,1,1.0,1,1,0.0,0.0,28490.0,5598.0,28490.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575048-56565657575476,3,1.0,4,1,0.0,0.0,28479.0,5534.0,9493.0,2,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575449-49505150485474,2,1.0,2,1,0.0,0.0,28400.0,5187.0,14200.0,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574853-53485053544879,2,1.0,27,9,0.5,0.0,28295.0,6599.3,14147.5,12,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575055-49565553504970,1,1.0,10,10,0.0,0.0,28290.0,3423.17,28290.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
55575155-49515754515379,2,0.5,1,1,0.0,0.5,28271.0,5758.0,28271.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55574850-51525157525774,3,0.3333333333333333,1,1,0.0,0.0,28267.0,5754.0,28267.0,41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574957-52575351564873,3,1.0,28,2,0.0,0.0,28267.0,2012.71,9422.333333333334,22,0.0,0.0,0.07142857142857142,0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574857-48535449505675,4,0.75,3,1,0.25,0.0,28188.0,6891.0,9396.0,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575055-56565149514872,1,1.0,5,5,0.0,0.0,28169.0,4703.71,28169.0,15,0.0,0.0,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575155-52495354544870,1,1.0,1,1,0.0,0.0,28120.0,5855.0,28120.0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575049-52555349485373,2,0.5,1,1,0.5,0.0,28115.0,0.0,28115.0,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574948-52495649535473,1,1.0,1,1,0.0,0.0,27990.0,5040.0,27990.0,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575054-48545148544871,1,1.0,1,1,0.0,0.0,27899.0,5599.0,27899.0,31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575054-51535153564877,4,1.0,4,1,0.0,0.0,27881.0,7499.4,6970.25,11,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574856-57534948545176,3,0.6666666666666666,6,3,0.3333333333333333,0.0,27832.0,2315.0,13916.0,18,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575650-54495149565079,2,1.0,13,1,0.0,0.0,27799.0,7236.0599999999995,13899.5,13,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55575449-48485348495572,2,1.0,3,1,0.0,0.0,27782.0,3256.0,13891.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575650-49515453485479,4,0.5,2,1,0.25,0.0,27780.0,5816.47,13890.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55574857-53515649524972,4,1.0,18,1,0.0,0.0,27777.0,4349.8,6944.25,1,0.0,0.0,0.1111111111111111,0.0,0.16666666666666666,0.05555555555555555,0.0,0.05555555555555555,0.0,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574853-53525454495072,1,1.0,15,15,0.0,0.0,27769.0,714.4,27769.0,23,0.9333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575653-55494956495770,1,1.0,1,1,0.0,0.0,27740.0,5956.0,27740.0,17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574851-49575752554879,5,1.0,186,21,0.0,0.0,27730.0,3412.82,5546.0,0,0.3118279569892473,0.0,0.010752688172043012,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.6720430107526881,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55574957-57544852505372,3,1.0,17,1,0.0,0.0,27713.0,3754.78,9237.666666666666,37,0.0,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575448-49514952545776,2,1.0,4,1,0.0,0.0,27713.0,4946.0,13856.5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574957-52545353535078,3,0.6666666666666666,2,1,0.0,0.0,27624.0,4965.0,13812.0,15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
55574954-53565649485577,6,0.6666666666666666,10,1,0.16666666666666666,0.0,27571.0,4662.87,6892.75,16,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
55574954-50535148565377,1,1.0,1,1,0.0,0.0,27550.0,5037.0,27550.0,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55574954-49534857544978,5,0.8,42,5,0.2,0.0,27542.0,2283.11,6885.5,2,0.47619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.23809523809523808,0.023809523809523808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575054-50535156525377,14,1.0,110,6,0.07142857142857142,0.0,27500.0,4411.45,1964.2857142857142,1,0.38181818181818183,0.0,0.07272727272727272,0.0,0.03636363636363636,0.0,0.045454545454545456,0.0,0.0,0.4636363636363636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575351-49515152575179,2,1.0,2,1,0.0,0.0,27494.0,6970.0,13747.0,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574954-53484851485670,8,0.875,96,1,0.0,0.0,27484.0,2067.34,3926.285714285714,3,0.8854166666666666,0.0,0.010416666666666666,0.0,0.020833333333333332,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.03125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575054-54525054495774,3,1.0,173,52,0.3333333333333333,0.0,27470.0,5886.3099999999995,9156.666666666666,5,0.8439306358381503,0.0,0.017341040462427744,0.0,0.08670520231213873,0.005780346820809248,0.0,0.005780346820809248,0.0,0.04046242774566474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575051-49535555554971,1,1.0,1,1,0.0,0.0,27455.0,4946.0,27455.0,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574856-48525448535378,1,1.0,3,3,0.0,0.0,27427.0,4664.0,27427.0,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55574954-53535153525274,3,1.0,28,7,0.3333333333333333,0.0,27423.0,4624.719999999999,9141.0,2,0.6428571428571429,0.0,0.03571428571428571,0.03571428571428571,0.0,0.21428571428571427,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55574851-56494852545776,2,1.0,73,30,0.5,0.0,27392.0,87.68999999999994,13696.0,3,0.726027397260274,0.0,0.0,0.0,0.1095890410958904,0.0,0.0,0.0136986301369863,0.0,0.0684931506849315,0.0,0.0,0.0821917808219178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575049-55555151535379,2,0.5,8,8,0.0,0.0,27292.0,1146.0,27292.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575051-54565356534970,1,1.0,6,6,1.0,0.0,27252.0,4472.0,27252.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574953-50555453545572,2,1.0,136,15,0.5,0.0,27235.0,3290.87,13617.5,34,0.9044117647058824,0.0,0.0,0.0,0.09558823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574954-50515657535478,2,1.0,49,12,0.5,0.0,27216.0,1807.09,13608.0,13,0.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.2653061224489796,0.0,0.2653061224489796,0.0,0.0,0.08163265306122448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55574957-57505048534870,2,1.0,2,1,0.0,0.0,27215.0,4141.99,13607.5,18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
55574953-54505055575471,2,1.0,3,1,0.0,0.0,27190.0,1734.0,13595.0,6,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575048-54535453485779,2,1.0,2,1,0.0,0.0,27164.0,8267.98,13582.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574853-55545552505577,3,1.0,145,3,0.0,0.0,27141.0,4135.51,9047.0,20,0.6551724137931034,0.0,0.013793103448275862,0.034482758620689655,0.0,0.013793103448275862,0.0,0.0,0.0,0.020689655172413793,0.0,0.2620689655172414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55575048-48505752495671,1,1.0,2,2,0.0,0.0,27139.0,5452.0,27139.0,19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575349-51535255565778,2,1.0,3,1,0.0,0.0,27073.0,2993.0,13536.5,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575655-50575456565673,3,1.0,4,1,0.0,0.0,27058.0,2356.0,9019.333333333334,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574948-52484949515772,2,1.0,286,114,1.0,0.0,27052.0,975.0399999999997,13526.0,4,0.9020979020979021,0.0,0.0,0.0,0.07342657342657342,0.0034965034965034965,0.0,0.02097902097902098,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55574857-55505550505073,1,1.0,1,1,0.0,0.0,27050.0,5065.0,27050.0,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575054-49515257565578,2,1.0,30,11,0.0,0.0,26965.0,1443.3,13482.5,0,0.4,0.0,0.3333333333333333,0.0,0.16666666666666666,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55574948-51545457545776,2,1.0,2,1,0.5,0.0,26923.0,2253.0,13461.5,6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574953-49555750535171,1,1.0,2,2,0.0,0.0,26920.0,4812.0,26920.0,22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575657-55484848514876,1,1.0,2,2,1.0,0.0,26900.0,5920.0,26900.0,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55574852-54575651545476,2,1.0,5,1,0.5,0.0,26886.0,1282.0,13443.0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575054-56545452564972,2,1.0,8,3,0.0,0.0,26812.0,6173.9,13406.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55574857-57535748565779,3,0.6666666666666666,3,1,0.3333333333333333,0.0,26791.0,6123.0,13395.5,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55574955-53555657555275,3,0.6666666666666666,72,2,0.3333333333333333,0.0,26753.0,5303.66,13376.5,1,0.0,0.0,0.027777777777777776,0.0,0.0,0.027777777777777776,0.09722222222222222,0.0,0.0,0.8472222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575053-52535153525774,1,1.0,8,8,0.0,0.0,26692.0,189.0,26692.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575053-48535348555370,8,1.0,49,7,0.125,0.0,26674.0,3860.38,3334.25,2,0.08163265306122448,0.0,0.16326530612244897,0.16326530612244897,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.5510204081632653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55575348-55535355485678,2,0.5,15,15,0.0,0.0,26636.0,4224.86,26636.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
